,Close,High,Low,Open,Volume,RSI_14,NVIDIA stock,sell NVIDIA stock,buy NVIDIA stock
2015-01-01,0.4593823850154876,0.4867437374862765,0.4579423047975651,0.4831435369414701,831204000,,0.0,0.0,0.0
2015-01-08,0.4737831354141235,0.4857837101120146,0.4644226699827922,0.4646626929214008,1076032000,,0.0,0.0,0.0
2015-01-15,0.4872237145900726,0.4884238004844639,0.4682627923553529,0.4771432391371396,655532000,,0.0,0.0,0.0
2015-01-22,0.4634625911712646,0.4980242887776854,0.4632225682555884,0.4881837784093232,1044044000,,0.0,0.0,0.0
2015-01-29,0.4838635623455047,0.4893838315309456,0.4545821419561981,0.4637025829654106,1158128000,,0.0,0.0,0.0
2015-02-05,0.4994644224643707,0.5040246008452953,0.4836236522378573,0.4843436352270129,1171952000,,0.0,0.0,0.0
2015-02-12,0.5309060215950012,0.5400264946970187,0.5249057615434387,0.5280259173706271,1361276000,,0.0,0.0,0.0
2015-02-19,0.5313858389854431,0.5385861822838295,0.5270656558957081,0.5376261479553597,725368000,,0.0,0.0,0.0
2015-02-26,0.5404191017150879,0.5474062517124852,0.52933605204848,0.5339138459202487,999052000,,0.0,0.0,0.0
2015-03-05,0.551261305809021,0.5613805684069954,0.5389735477349253,0.540419173089947,1592168000,,0.0,0.0,0.0
2015-03-12,0.5510203242301941,0.563067106324253,0.5358413730473209,0.5459606929837657,1716960000,,0.0,0.0,0.0
2015-03-19,0.5069289207458496,0.5688494109989153,0.505242320136611,0.5529476526442313,2071884000,,0.0,0.0,0.0
2015-03-26,0.506206214427948,0.5199395384009253,0.4929547272069746,0.4965687900649057,1571504000,,0.0,0.0,0.0
2015-04-02,0.5305407047271729,0.5324682241059506,0.4999418874835482,0.5090974178411025,1488464000,,0.0,0.0,0.0
2015-04-09,0.54523766040802,0.5502972896137941,0.5262037351431101,0.5264446534547474,1338720000,78.32036138312658,0.0,0.0,0.0
2015-04-16,0.537527859210968,0.546683447087771,0.5264448093830392,0.5421056531493695,1118420000,75.40877550172976,0.0,0.0,0.0
2015-04-23,0.5334317684173584,0.5442738959788549,0.5216259102254883,0.5276493271915556,1178436000,73.83824149148296,0.0,0.0,0.0
2015-04-30,0.5324680805206299,0.5512610878171884,0.52548093236343,0.5307815374212309,1285944000,73.45065143918104,0.0,0.0,0.0
2015-05-07,0.5047606229782104,0.5435512988392908,0.4910272980885157,0.5302998107337631,2922584000,63.181670727958256,0.0,0.0,0.0
2015-05-14,0.5069289207458496,0.5175300738344495,0.5050014018111062,0.5062061083257668,1284480000,63.61043196582053,0.0,0.0,0.0
2015-05-21,0.5286396145820618,0.53106012331255,0.4978991017663287,0.5095175782983604,1144348000,67.67013937888773,0.0,0.0,0.0
2015-05-28,0.5252509713172913,0.5470355522729927,0.5242827215516708,0.5286396723685031,1510576000,66.4245263773081,0.0,0.0,0.0
2015-06-04,0.5196835398674011,0.5412260766662828,0.516778907414713,0.5221040476748218,1766192000,64.32940444672872,0.0,0.0,0.0
2015-06-11,0.5223464369773865,0.5288818067385239,0.5039505535673898,0.5196838938882743,1403764000,64.89966882197135,0.0,0.0,0.0
2015-06-18,0.5085492134094238,0.5354168338683228,0.5061287055020601,0.526703051569382,1836728000,59.58445374948258,0.0,0.0,0.0
2015-06-25,0.4937841594219208,0.515568792031957,0.4833759678651479,0.5085493005844892,1782288000,54.44556850457072,0.0,0.0,0.0
2015-07-02,0.47563037276268,0.4974149776977325,0.4637698640283328,0.4935421526304483,1287284000,48.86531958136948,0.0,0.0,0.0
2015-07-09,0.4780508875846863,0.4853124418962674,0.466916537008964,0.4831339669463719,1301716000,49.60694890239388,0.0,0.0,0.0
2015-07-16,0.4698210656642914,0.4887010634334583,0.4640118577774189,0.4809554144446516,1197824000,47.10539770651789,0.0,0.0,0.0
2015-07-23,0.4833760857582092,0.4872489115603227,0.4620756015560696,0.4707894451834538,982168000,51.44816849163933,0.0,0.0,0.0
2015-07-30,0.498141199350357,0.5056447591971402,0.4799873547868403,0.4821658011299973,1300380000,55.713459057229535,0.0,0.0,0.0
2015-08-06,0.5741450190544128,0.5797121930215925,0.4867645853465762,0.4969307416582653,3542284000,70.21746514610825,0.0,0.0,0.0
2015-08-13,0.5564755797386169,0.5760817438787434,0.5504242781235378,0.5748714604719319,1301748000,64.89628363855279,0.0,0.0,0.0
2015-08-20,0.5301346778869629,0.5551708230179582,0.4861390914973113,0.5524970779503127,2729540000,57.85724671528528,0.0,0.0,0.0
2015-08-27,0.5398574471473694,0.5559000333598538,0.5201688502242087,0.5357252746308651,1701512000,59.59916500731061,0.0,0.0,0.0
2015-09-03,0.5403436422348022,0.5576015470963868,0.5284332278052191,0.5478787739993309,1078368000,59.68889442593159,0.0,0.0,0.0
2015-09-10,0.5614906549453735,0.5646505619240972,0.5347530295465786,0.5371837227646509,1352604000,63.48738136293312,0.0,0.0,0.0
2015-09-17,0.5590600371360779,0.5763180018788389,0.5534694361851941,0.571213504865759,1266952000,62.755417760927415,0.0,0.0,0.0
2015-09-24,0.5991663932800293,0.5998956069974493,0.5469064632135595,0.5556569698703049,2084832000,69.08835764038388,0.0,0.0,0.0
2015-10-01,0.6324669718742371,0.6387867857700112,0.5704842084898196,0.5991664229545496,2120832000,73.16797119523753,0.0,0.0,0.0
2015-10-08,0.665037989616394,0.6754899711585844,0.6190978348324883,0.629792926144685,2021496000,76.44277515100626,0.020833333333333332,0.0,0.020833333333333332
2015-10-15,0.6662532687187195,0.6835112217452447,0.659447354591481,0.6662532687187195,1920260000,76.55773883678727,0.041666666666666664,0.0,0.041666666666666664
2015-10-22,0.6968802809715271,0.6995540255337778,0.6730594579367257,0.6740317234182456,1361400000,79.29950586826395,0.0625,0.0,0.0625
2015-10-29,0.6813238859176636,0.6983387367864847,0.6716011139926229,0.6856991680553071,1637448000,74.5312611687647,0.08333333333333333,0.0,0.08333333333333333
2015-11-05,0.7416051626205444,0.7763640779561147,0.6716011122212255,0.684726842694952,3315796000,79.64009674150866,0.10416666666666666,0.0,0.10416666666666666
2015-11-12,0.7542445659637451,0.7552168893023536,0.720700975493286,0.7399034631704787,1535564000,80.52232393215934,0.125,0.0,0.125
2015-11-19,0.7595488429069519,0.7722364675986757,0.751009140266262,0.7597928759626583,1070096000,80.89643744488052,0.14583333333333331,0.0,0.14583333333333331
2015-11-26,0.792975664138794,0.8085911583829364,0.7571087467187436,0.7610126348228663,1117976000,83.09946657344003,0.16666666666666666,0.0,0.16666666666666666
2015-12-03,0.7980997562408447,0.824938974278604,0.7873641039291618,0.7993197471390919,1726164000,83.41520148554432,0.1875,0.0,0.1875
2015-12-10,0.8093229532241821,0.812006908394865,0.7851677057220429,0.8005392215713738,1283460000,84.11518636594236,0.20833333333333331,0.0,0.20833333333333331
2015-12-17,0.8066392540931702,0.8188388682223015,0.7832159833307681,0.810543142248962,1186808000,83.21078748727177,0.22916666666666666,0.0,0.22916666666666666
2015-12-24,0.8146909475326538,0.8281105512103882,0.7895597383894031,0.8041992743074708,578476000,83.77445497642935,0.25,0.0,0.25
2015-12-31,0.7693084478378296,0.817130948026974,0.760280680806577,0.8134710927849853,1446220000,69.59236811584546,0.2708333333333333,0.0,0.2708333333333333
2016-01-07,0.713921844959259,0.755156541788405,0.7112378901963119,0.7500326651688042,2404176000,56.92628410131843,0.29166666666666663,0.0,0.29166666666666663
2016-01-14,0.6704914569854736,0.707578368024474,0.6453602442697927,0.6992825832871048,2380008000,49.34265738153777,0.3125,0.0,0.3125
2016-01-21,0.691962718963623,0.7031863748512425,0.6639035792445745,0.6778111907829366,1469824000,52.69767745241537,0.3333333333333333,0.0,0.3333333333333333
2016-01-28,0.6880586743354797,0.7185577297709288,0.670979219579881,0.6975743880081556,1545844000,52.023009506270895,0.35416666666666663,0.0,0.35416666666666663
2016-02-04,0.6204729080200195,0.7039183428250195,0.6051013897410474,0.6890347741652361,2318592000,41.99860431751526,0.375,0.0,0.375
2016-02-11,0.674883246421814,0.6812270568513589,0.6038813994762464,0.604613382077528,1937780000,50.301298640068346,0.3958333333333333,0.0,0.3958333333333333
2016-02-18,0.7763840556144714,0.7783360285047456,0.7234376853655227,0.7302695032229711,2750188000,61.40135978453231,0.41666666666666663,0.0,0.41666666666666663
2016-02-25,0.8037109971046448,0.8066389265757565,0.7641842401062614,0.7793117787531304,1617436000,63.74887301569367,0.4375,0.0,0.4375
2016-03-03,0.7770087718963623,0.8090881899074444,0.766968602351175,0.805659864963162,1215004000,59.91437773574457,0.4583333333333333,0.0,0.4583333333333333
2016-03-10,0.8105576038360596,0.8132513381471291,0.760112060425938,0.7816615846087624,1343656000,62.93125865949661,0.47916666666666663,0.0,0.47916666666666663
2016-03-17,0.8431269526481628,0.8492489546020338,0.7926813459438204,0.8076191428091107,1907992000,65.63521413475442,0.5,0.0,0.5
2016-03-24,0.8756958842277527,0.887695078953153,0.8328416507137659,0.8355353260415709,1148856000,68.13810769663755,0.5208333333333333,0.0,0.5208333333333333
2016-03-31,0.8766757845878601,0.8972458584588325,0.8480246811628004,0.8796143832506567,1915060000,68.21312124568358,0.5416666666666666,0.0,0.5416666666666666
2016-04-07,0.8996944427490234,0.8999393064473089,0.8605133901933016,0.8710432882153035,1665044000,69.9999110278945,0.5625,0.0,0.5625
2016-04-14,0.8925929665565491,0.9173260126706608,0.8835323665131075,0.8972457276327976,1670180000,68.7165749749002,0.5833333333333333,0.0,0.5833333333333333
2016-04-21,0.9136527180671692,0.9141425038758936,0.885246483999826,0.8928377845371687,1160724000,70.44692842505367,0.6041666666666666,0.0,0.6041666666666666
2016-04-28,0.8512079119682312,0.9134077857928892,0.8423921767629479,0.90802037583847,1708992000,59.87211134561161,0.625,0.0,0.625
2016-05-05,0.8830426931381226,0.8928379439876073,0.8499836923289611,0.8583097022584635,1361312000,62.92741189777932,0.6458333333333333,0.0,0.6458333333333333
2016-05-12,1.061806082725525,1.0738053396323184,0.855371012161172,0.8894095227377327,4923292000,74.61539240136986,0.6666666666666666,0.0,0.6666666666666666
2016-05-19,1.1061296463012695,1.118863377156401,1.0561738274576875,1.0576430097817309,2077464000,76.58643031147696,0.6875,0.0,0.6875
2016-05-26,1.1492668390274048,1.160315022076823,1.1077743679484526,1.1109660964929875,1387036000,78.34846744833945,0.7083333333333333,0.0,0.7083333333333333
2016-06-02,1.1337987184524536,1.1671891043380305,1.1210318096453729,1.155404193395031,1540812000,76.13584680024098,0.7291666666666666,0.0,0.7291666666666666
2016-06-09,1.16277015209198,1.1728363360000271,1.1274156415679084,1.1298708711937595,1947160000,77.42196173405543,0.75,0.0,0.75
2016-06-16,1.1595783233642578,1.1826569179033006,1.142392068687564,1.154176982555826,1426352000,76.93005353277132,0.7708333333333333,0.0,0.7708333333333333
2016-06-23,1.1453382968902588,1.1917411025563738,1.0942706489976637,1.1706266213096546,2465504000,74.6512194854725,0.7916666666666666,0.0,0.7916666666666666
2016-06-30,1.1698899269104004,1.1767644985598242,1.1301161965067634,1.1473023329508878,1293616000,75.97274352185991,0.8125,0.0,0.8125
2016-07-07,1.2958407402038574,1.3081166563976283,1.1723455477762428,1.1777468900241592,2087472000,81.34559394475168,0.8333333333333333,0.0,0.8333333333333333
2016-07-14,1.3311949968338013,1.3383150689800416,1.2727618906847056,1.3027150594642116,1677612000,82.5267306216223,0.8541666666666666,0.0,0.8541666666666666
2016-07-21,1.3763699531555176,1.4048500026751456,1.3017327192571884,1.3282485386175682,1950788000,83.92713286817448,0.875,0.0,0.875
2016-07-28,1.3795615434646606,1.4129519309142613,1.359674680924467,1.3795615434646606,1515200000,84.0245478747859,0.8958333333333333,0.0,0.8958333333333333
2016-08-04,1.4365217685699463,1.4608279771306654,1.3834901259442167,1.386190737736444,1697448000,85.69133751321168,0.9166666666666666,0.0,0.9166666666666666
2016-08-11,1.5013383626937866,1.5590349659462872,1.441186647107021,1.4441328755655645,3562976000,87.31341488068817,0.9375,0.0,0.9375
2016-08-18,1.5207343101501465,1.554615705062679,1.4932363715430963,1.4991288287702458,1506204000,87.76055508681665,0.9583333333333333,0.0,0.9583333333333333
2016-08-25,1.508778691291809,1.5380490868068248,1.4945125387756972,1.5240288862599507,1654796000,85.75423460889314,0.9791666666666666,0.0,0.9791666666666666
2016-09-01,1.529685616493225,1.558956002116992,1.5087781814351773,1.5100080581532975,1456440000,86.34224246728876,1.0,0.0,1.0
2016-09-08,1.4856574535369873,1.5432144324044186,1.4098987401383074,1.5282101905227192,2402644000,78.95158182483974,1.0769230769230769,0.0,1.1538461538461537
2016-09-15,1.5953599214553833,1.6051987027380772,1.4846734560937904,1.4881171351015052,2502108000,82.8830652450477,1.1538461538461537,0.0,1.3076923076923077
2016-09-22,1.6425859928131104,1.643815869718764,1.562645870545893,1.6047066989616094,1537444000,84.24716408326226,1.2307692307692308,0.0,1.4615384615384617
2016-09-29,1.6782517433166504,1.7144092594584863,1.624630348964717,1.6398804251008068,1596276000,85.20603192271287,1.3076923076923077,0.0,1.6153846153846154
2016-10-06,1.633976936340332,1.6718562266517096,1.6064283295809194,1.6580819819157564,1742808000,78.79417109755356,1.3846153846153846,0.0,1.7692307692307692
2016-10-13,1.6349613666534424,1.6477518086583487,1.566827738150415,1.6147918956688136,1384512000,78.83231280588498,1.4615384615384617,0.0,1.9230769230769231
2016-10-20,1.7749178409576416,1.7943494514216438,1.6307795673548855,1.6541466433840553,1662680000,83.40288183420785,1.5384615384615385,0.0,2.076923076923077
2016-10-27,1.6912879943847656,1.7918896030974056,1.679727432947527,1.7884460415873784,1700980000,73.22804830261512,1.6153846153846154,0.0,2.230769230769231
2016-11-03,1.7208046913146973,1.7653252827776822,1.637666942218058,1.6991593928073738,2012440000,74.41445102519883,1.6923076923076923,0.0,2.3846153846153846
2016-11-10,2.25382137298584,2.2766964318506875,1.642094464387852,1.758438195563761,6007496000,86.25767650895916,1.7692307692307692,0.0,2.5384615384615383
2016-11-17,2.311378002166748,2.342861961908928,2.229715858495488,2.2705469303311183,2619088000,86.95962396841223,1.8461538461538463,0.0,2.6923076923076925
2016-11-24,2.2712368965148926,2.342674921924057,2.268773459622028,2.3259239739198687,1359368000,83.74676870975183,1.9230769230769231,0.0,2.8461538461538463
2016-12-01,2.341935634613037,2.3476013510193616,2.088207530476053,2.2687732569013663,3095700000,84.81116874386223,2.0,0.0,3.0
2016-12-08,2.375930070877075,2.3921883747631933,2.1564427334882605,2.3448913839462047,2736964000,85.30934962010649,2.1153846153846154,0.23076923076923078,3.0384615384615383
2016-12-15,2.606995344161988,2.6143854190773075,2.379625266095292,2.3870153410106125,4004924000,88.15356188678005,2.230769230769231,0.46153846153846156,3.076923076923077
2016-12-22,2.6912434101104736,2.954332424356151,2.6178345839645845,2.6313832527311,4856340000,88.99050926805188,2.3461538461538463,0.6923076923076923,3.1153846153846154
2016-12-29,2.5715227127075195,2.7570153121578413,2.4481072607604872,2.584085863834837,6089516000,80.30767702565232,2.4615384615384617,0.9230769230769231,3.1538461538461537
2017-01-05,2.5904903411865234,2.689764524500146,2.489245361794046,2.5749711149415453,4129984000,80.63013475925885,2.576923076923077,1.153846153846154,3.1923076923076925
2017-01-12,2.53605055809021,2.58654984580953,2.4414567783841865,2.5675818963009847,2318472000,76.7457842622237,2.6923076923076925,1.3846153846153846,3.230769230769231
2017-01-19,2.655277729034424,2.6924747776807187,2.536789148237451,2.5390061473095136,2457612000,79.11840454684904,2.8076923076923075,1.6153846153846154,3.269230769230769
2017-01-26,2.8070220947265625,2.811209655369074,2.628426920727762,2.6579874575068114,2379560000,81.68032854323006,2.9230769230769234,1.8461538461538463,3.3076923076923075
2017-02-02,2.9218153953552246,2.97871946725575,2.7604640511261813,2.7910098673052985,2558556000,83.34502550807733,3.0384615384615383,2.076923076923077,3.3461538461538463
2017-02-09,2.685084342956543,2.9732998471822607,2.618326761618891,2.9279736474239386,4898036000,69.34963407417193,3.153846153846154,2.307692307692308,3.3846153846153846
2017-02-16,2.728440046310425,2.7540592237336448,2.5813762137632392,2.6946917158558468,2196640000,70.3322102924099,3.269230769230769,2.5384615384615388,3.4230769230769234
2017-02-23,2.535304546356201,2.62409808086298,2.360430301449081,2.602146387107232,4468356000,60.957491920361086,3.3846153846153846,2.769230769230769,3.4615384615384617
2017-03-02,2.430973052978516,2.5365389586782854,2.3473590861178164,2.522479923141099,3744704000,56.57082672875313,3.5,3.0,3.5
2017-03-09,2.529385089874268,2.540237563098295,2.402360791956771,2.414940035580642,2888988000,59.529286956942805,3.6153846153846154,3.230769230769231,3.5384615384615383
2017-03-16,2.665534734725952,2.712151409391769,2.5259314593659816,2.5399904863569707,3921604000,63.25831943311759,3.730769230769231,3.4615384615384617,3.576923076923077
2017-03-23,2.647528886795044,2.6956253387286915,2.5547888166552712,2.657641345053776,2262520000,62.43892599407064,3.8461538461538463,3.6923076923076925,3.6153846153846154
2017-03-30,2.4672293663024902,2.713138291066771,2.454156861693119,2.654682378552355,3429900000,54.78626920077515,3.9615384615384617,3.9230769230769234,3.6538461538461537
2017-04-06,2.400141477584839,2.509160434815101,2.376463242502881,2.472409691317144,2852760000,52.2215444635491,4.076923076923077,4.153846153846154,3.6923076923076925
2017-04-13,2.45859694480896,2.490661102742193,2.3552508758461403,2.375969533466906,1755128000,54.23200971352696,4.1923076923076925,4.384615384615385,3.730769230769231
2017-04-20,2.565642833709717,2.5994335299518747,2.4519375430858443,2.4731494648264527,1833176000,57.73899411342899,4.307692307692308,4.615384615384616,3.769230769230769
2017-04-27,2.571315288543701,2.635444070444625,2.529631462696719,2.5730418236247736,1942556000,57.92298767397009,4.423076923076923,4.846153846153847,3.8076923076923075
2017-05-04,2.9916043281555176,3.0046768304068023,2.523464791259421,2.5774808645294267,3780224000,68.77160071859208,4.538461538461538,5.0769230769230775,3.8461538461538463
2017-05-11,3.150200128555298,3.389942912340836,2.95756728540158,2.9610203552768284,6382020000,71.73324923024072,4.653846153846154,5.307692307692308,3.8846153846153846
2017-05-18,3.417814254760742,3.479476486271869,3.1336745865776767,3.194103545231852,4508256000,75.88860460231339,4.769230769230769,5.538461538461538,3.9230769230769234
2017-05-25,3.564126968383789,3.629557619148974,3.368822108303382,3.45672158689816,3264336000,77.80931018453042,4.884615384615385,5.769230769230769,3.9615384615384617
2017-06-01,3.681903123855591,3.700668241179617,3.518696617076726,3.579929786022716,3179512000,79.24271541570101,5.0,6.0,4.0
2017-06-08,3.746098756790161,4.1604116640265145,3.5088196237373777,3.789060817584943,9409348000,80.00101182694488,5.0285714285714285,5.914285714285715,4.057142857142857
2017-06-15,3.937453031539917,3.9935013663138994,3.617212456153005,3.6285703753294976,4445056000,82.10012487876294,5.057142857142857,5.828571428571428,4.114285714285714
2017-06-22,3.7468395233154297,3.958934144857392,3.5986942109570355,3.945600864240521,4616120000,73.79141089965611,5.085714285714285,5.742857142857143,4.171428571428572
2017-06-29,3.532029390335083,3.7214081961243775,3.421661065811052,3.718445506170245,3324744000,65.71960502442123,5.114285714285714,5.6571428571428575,4.228571428571429
2017-07-06,4.012512683868408,4.024611156023369,3.4507955505406778,3.502893389471875,4262912000,72.86860414457732,5.142857142857143,5.571428571428571,4.285714285714286
2017-07-13,4.076462745666504,4.135720777911725,3.91967566264768,4.024611673113825,4705556000,73.65606228587261,5.171428571428572,5.485714285714286,4.3428571428571425
2017-07-20,4.129795551300049,4.195720233977688,4.0389331272799165,4.096956831986467,3137412000,74.32532771800064,5.2,5.4,4.4
2017-07-27,4.058931350708008,4.1663369593308826,3.890292828160359,4.154732033530085,2765704000,71.71818886621026,5.228571428571429,5.314285714285714,4.457142857142857
2017-08-03,4.249545574188232,4.310037939530373,4.041401446729356,4.05843820662517,3035048000,74.32686043974924,5.257142857142857,5.228571428571429,4.514285714285714
2017-08-10,4.077696323394775,4.2631250602818,3.775480368071259,4.250779344855941,5465468000,68.21763864429627,5.285714285714286,5.142857142857142,4.571428571428571
2017-08-17,4.093747138977051,4.104858051789463,3.8856031922636536,4.069303413354391,2780296000,68.47824478282602,5.314285714285714,5.057142857142857,4.628571428571428
2017-08-24,4.094385147094727,4.13392528274225,4.009867788983118,4.129476628613536,1924892000,68.48930516778175,5.3428571428571425,4.9714285714285715,4.685714285714286
2017-08-31,4.097597599029541,4.248097676456481,4.041994605113027,4.114649359803368,2151152000,68.54914459528109,5.371428571428572,4.885714285714286,4.742857142857143
2017-09-07,4.210287570953369,4.239200996885882,4.020988791643827,4.1144025225046095,2411616000,70.65440437963993,5.4,4.8,4.8
2017-09-14,4.592590808868408,4.725050680703013,4.1467756373702285,4.171240877043359,5162164000,76.42085603732258,5.428571428571429,4.714285714285714,4.857142857142857
2017-09-21,4.342745780944824,4.514992750952778,4.2050967761929225,4.488797168888431,4280752000,67.1361233412469,5.457142857142857,4.628571428571428,4.914285714285715
2017-09-28,4.469769477844238,4.497200488392353,4.294062721864276,4.349913175655524,2375996000,69.18589633427993,5.485714285714286,4.542857142857143,4.9714285714285715
2017-10-05,4.718625545501709,4.768297942562277,4.423556932646428,4.4942352925375,2824040000,72.7692869923342,5.514285714285714,4.457142857142857,5.0285714285714285
2017-10-12,4.882719039916992,4.915339688928777,4.693667658452283,4.722087113280876,2779572000,74.84645502743646,5.542857142857143,4.371428571428572,5.085714285714285
2017-10-19,4.785843372344971,4.932389236516664,4.724309315323899,4.805119458826289,2686492000,71.38447608269611,5.571428571428571,4.285714285714286,5.142857142857142
2017-10-26,5.120452880859375,5.188906919599491,4.789551314147896,4.813522577225038,2313476000,75.58512136423991,5.6,4.2,5.2
2017-11-02,5.168888568878174,5.261313847624999,5.032721967828527,5.090796740598559,2036580000,76.1313248903175,5.628571428571428,4.114285714285714,5.257142857142857
2017-11-09,5.189152240753174,5.403905106563483,4.951664485056122,5.072756184655853,3845436000,76.36950750438314,5.6571428571428575,4.0285714285714285,5.314285714285714
2017-11-16,5.311479568481445,5.3626348357479205,5.202002545267975,5.263290069879653,2109348000,77.80912214515308,5.685714285714286,3.942857142857143,5.371428571428572
2017-11-23,4.857423782348633,5.375265378441247,4.729075965965675,5.331493653405702,2513188000,62.57140810022238,5.714285714285714,3.857142857142857,5.428571428571429
2017-11-30,4.68035888671875,5.012232341260191,4.465704362320265,4.926172801912222,4324680000,57.81643009016719,5.742857142857143,3.7714285714285714,5.485714285714286
2017-12-07,4.604190826416016,4.816867102836817,4.596771722000234,4.747128747704688,2391520000,55.850252084203575,5.771428571428571,3.6857142857142855,5.542857142857143
2017-12-14,4.866820812225342,4.898227361347245,4.565117192317534,4.597760494590309,2247824000,60.800310113488834,5.8,3.6,5.6
2017-12-21,4.875968933105469,4.945212464821205,4.729568916165073,4.870281379850189,1451748000,60.964487830281634,5.828571428571428,3.5142857142857142,5.657142857142857
2017-12-28,5.254334926605225,5.284752819787678,4.785211280437794,4.8997099698152695,1790532000,67.10168552415352,5.857142857142857,3.4285714285714284,5.714285714285714
2018-01-04,5.531558036804199,5.564201343807606,5.21996270494899,5.335698194783758,3124272000,70.73245402616338,5.885714285714286,3.342857142857143,5.771428571428571
2018-01-11,5.557275295257568,5.626271204294311,5.358695318417924,5.564199602352781,2006704000,71.05162909527773,5.914285714285715,3.257142857142857,5.828571428571428
2018-01-18,5.831281661987305,5.947264287412078,5.506826905121715,5.537986289709034,2624156000,74.27110022575036,5.942857142857143,3.1714285714285713,5.885714285714286
2018-01-25,6.078578472137451,6.1643908186953285,5.830044449268708,5.885686063804972,2430764000,76.78094827556015,5.9714285714285715,3.085714285714286,5.942857142857143
2018-02-01,5.658172607421875,6.105781897867674,5.044874268654357,5.898546063140336,4320624000,65.14635352810623,6.0,3.0,6.0
2018-02-08,5.970264434814453,5.999198425158917,5.378975121161816,5.783801937259093,5282288000,68.91238161715803,5.5,3.25,5.5
2018-02-15,5.972487926483154,6.231161736195677,5.9687786110497365,6.053601843972812,2915088000,68.93813300753713,5.0,3.5,5.0
2018-02-22,5.984605312347412,6.155488041650762,5.922780879251604,6.002658035490996,2397528000,69.08841006705569,4.5,3.75,4.5
2018-03-01,5.984366416931152,6.040043092659508,5.489710787291383,5.986098569687674,3792340000,69.08131413765308,4.0,4.0,4.0
2018-03-08,6.155107021331787,6.297639098233959,5.923739593873217,6.01183252594898,2647764000,71.34645941879526,4.057142857142857,4.057142857142857,4.0285714285714285
2018-03-15,6.1506547927856445,6.251119665196591,5.864600820803076,6.168718741210826,2508564000,71.19997878241234,4.114285714285714,4.114285714285714,4.057142857142857
2018-03-22,5.4773383140563965,6.186286714952846,5.369697057369558,6.087306221908845,4253144000,53.3582834558775,4.171428571428572,4.171428571428572,4.085714285714285
2018-03-29,5.598341464996338,5.827481171690999,5.295460674789623,5.54563399912594,3295320000,55.51565797669412,4.228571428571429,4.228571428571429,4.114285714285714
2018-04-05,5.598341464996338,5.669854821025645,5.27244758912622,5.656740019423296,3085672000,55.51565797669412,4.285714285714286,4.285714285714286,4.142857142857143
2018-04-12,5.849009990692139,5.920276038161983,5.633974798642428,5.691383624656499,2286336000,59.96470085962361,4.3428571428571425,4.3428571428571425,4.171428571428572
2018-04-19,5.361283302307129,5.7680932706178405,5.203904256581434,5.734687267632602,2288792000,49.57538572006368,4.4,4.4,4.2
2018-04-26,5.600072860717773,5.698806012596054,5.457045696011631,5.523115270064441,1626552000,53.79616612005293,4.457142857142857,4.457142857142857,4.228571428571429
2018-05-03,6.3293137550354,6.33154101092825,5.586711997303164,5.631995757981152,2634796000,63.76994132677246,4.514285714285714,4.514285714285714,4.257142857142857
2018-05-10,6.08755350112915,6.446110529732039,5.975952836595889,6.382268194695388,4249032000,59.206918984650414,4.571428571428571,4.571428571428571,4.285714285714286
2018-05-17,6.125413417816162,6.244932424861194,5.945021279386612,6.089285527023688,2605344000,59.69331841380493,4.628571428571428,4.628571428571428,4.314285714285714
2018-05-24,6.2641472816467285,6.272813402871911,6.072253855239103,6.125488869775618,1473164000,61.50466741541896,4.685714285714286,4.685714285714286,4.3428571428571425
2018-05-31,6.565232276916504,6.600887569443484,6.221557628845017,6.2322044395516345,2320928000,65.16356391209693,4.742857142857143,4.742857142857143,4.371428571428572
2018-06-07,6.497141361236572,6.578107941366486,6.417908004873746,6.561518581348384,1652644000,63.68924016447252,4.8,4.8,4.4
2018-06-14,6.494913578033447,6.665512867044007,6.314409882767858,6.542206031684622,2183256000,63.63850880961873,4.857142857142857,4.857142857142857,4.428571428571429
2018-06-21,5.836534023284912,6.545178057220965,5.831086410115906,6.526855469607792,2392268000,50.76816960704571,4.914285714285715,4.914285714285715,4.457142857142857
2018-06-28,5.864264965057373,6.041549688320115,5.775622603426002,5.826628975376629,1310616000,51.21570051858826,4.9714285714285715,4.9714285714285715,4.485714285714286
2018-07-05,6.1289544105529785,6.292620815472831,5.880607026429412,5.919480831920526,1633972000,55.38457463844343,5.0285714285714285,5.0285714285714285,4.514285714285714
